path	has_dollar_identifier	stage0_rc	stage1_rc	stage0_class	stage1_class	stage0_artifact	stage1_artifact	byte_equal	verdict	reason
src/tests/15_mem.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/38_15_mem.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/38_15_mem.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/16_types.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/39_16_types.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/39_16_types.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/17_varargs.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/40_17_varargs.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/40_17_varargs.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/18_type_casting.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/41_18_type_casting.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/41_18_type_casting.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/19_switch.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/42_19_switch.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/42_19_switch.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/20_loops.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/43_20_loops.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/43_20_loops.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/21_goto.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/44_21_goto.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/44_21_goto.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/22_pointers.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/45_22_pointers.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/45_22_pointers.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/23_mallocd-arrays.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/46_23_mallocd-arrays.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/46_23_mallocd-arrays.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/24_union.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/47_24_union.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/47_24_union.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/25_scripting.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/48_25_scripting.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/48_25_scripting.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/26_f64.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/49_26_f64.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/49_26_f64.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/27_auto.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/50_27_auto.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/50_27_auto.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/28_arrays.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/51_28_arrays.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/51_28_arrays.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/29_macros.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/52_29_macros.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/52_29_macros.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/30_fzf.HC	1	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/53_30_fzf.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/53_30_fzf.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/31_json.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/54_31_json.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/54_31_json.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/32_sql.HC	0	1	1	COMPILE_FAIL	COMPILE_FAIL			N/A	STAGE0_FAIL_STAGE1_FAIL	S0=NO_OUTPUT;S1=NO_OUTPUT
src/tests/33_static.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/56_33_static.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/56_33_static.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/34_global_array.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/57_34_global_array.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/57_34_global_array.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/35_io.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/58_35_io.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/58_35_io.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/36_range_loop.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/59_36_range_loop.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/59_36_range_loop.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/38_sizeof.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/60_38_sizeof.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/60_38_sizeof.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/39_arg_count.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/61_39_arg_count.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/61_39_arg_count.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/39_try_catch.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/62_39_try_catch.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/62_39_try_catch.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/40_class_self_ref.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/63_40_class_self_ref.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/63_40_class_self_ref.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/41_pointer_compare.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/64_41_pointer_compare.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/64_41_pointer_compare.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/42_class_u0_tail.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/65_42_class_u0_tail.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/65_42_class_u0_tail.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/43_compress_templeos.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/66_43_compress_templeos.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/66_43_compress_templeos.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/44_f32.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/67_44_f32.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/67_44_f32.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/45_globals.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/68_45_globals.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/68_45_globals.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/46_alignof.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/69_46_alignof.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/69_46_alignof.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/47_struct_abi.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/70_47_struct_abi.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/70_47_struct_abi.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/48_arg_overflow.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/71_48_arg_overflow.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/71_48_arg_overflow.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/49_if_init.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/72_49_if_init.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/72_49_if_init.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/50_float_int_conv.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/73_50_float_int_conv.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/73_50_float_int_conv.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/51_global_aggregate_init.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/74_51_global_aggregate_init.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/74_51_global_aggregate_init.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/52_narrow_signed_reads.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/75_52_narrow_signed_reads.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/75_52_narrow_signed_reads.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/53_cmp_large_imm.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/76_53_cmp_large_imm.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/76_53_cmp_large_imm.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/54_struct_copy.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/77_54_struct_copy.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/77_54_struct_copy.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/55_uppercase_l_globals.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/78_55_uppercase_l_globals.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/78_55_uppercase_l_globals.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/56_global_struct_arg.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/79_56_global_struct_arg.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/79_56_global_struct_arg.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/57_struct_field_by_value.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/80_57_struct_field_by_value.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/80_57_struct_field_by_value.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/58_struct_return.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/81_58_struct_return.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/81_58_struct_return.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/59_ptr_struct_index.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/82_59_ptr_struct_index.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/82_59_ptr_struct_index.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/60_leaf_param_arith.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/83_60_leaf_param_arith.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/83_60_leaf_param_arith.o	YES	STAGE0_PASS_STAGE1_PASS	YES
src/tests/60_link.HC	0	0	0	PASS	PASS	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-A/84_60_link.o	/Volumes/UserData/Users/chistyakov/Projects/SPbNIX/polyc/build/b02-corpus-B/84_60_link.o	YES	STAGE0_PASS_STAGE1_PASS	YES
